,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
192,Leander Dendoncker,161,Wolves,28," D(C),M(C)  ",28(5),2501,0,0.5,36.5,85.5,0.1,1.3,0,6.65,1,4,0,0.9,2.6,0,0.2,0.4,0.1,0.3,0.9,1.6,0.8,0.9,0.2,1.5,0.9,0.5,1
193,Jeffrey Schlupp,162,Crystal Palace,30," D(L),M(CLR)  ",15(12),1426,3,0.7,14.8,73.9,0.2,0.4,0,6.65,2,3,0,0.7,1.1,2,1.1,0.6,0,1.5,1.2,1.1,0.8,0.9,0,0.4,0.6,0.3,0
194,Jordan Pickford,31,Everton,29, GK  ,31,2743,0,0,32.2,61.8,0,8.5,0,6.65,0,1,0,0,0.3,1,0,0.1,0,0,0,0,0.1,0,0,1.3,0.1,0,0
195,Ciaran Clark,23,Newcastle,34, D(CL)  ,21(1),1893,0,0.1,35.9,81.5,0,1.8,0,6.64,1,3,0,0.4,3.1,0,0.2,0.5,0,0,0.5,1.1,1.3,0.7,0.5,4.5,0.3,0.9,1
196,Federico Fernández,23,Newcastle,34, D(C)  ,24,2083,0,0.3,34.8,80.7,0.1,2.3,0,6.64,0,4,0,0.2,2,1,0,0.6,0,0.1,0.3,1.2,0.7,0.6,0.7,6,0.2,1.3,1
197,Mason Holgate,31,Everton,27," D(CR),DMC,M(R)  ",26(2),2290,0,0.3,39.4,79.1,0.2,3.1,0,6.63,1,9,0,0.2,1.4,2,0.3,1,0,0.2,0.5,2,1.3,1,0.3,2.9,1.1,0.5,0
198,Conor Gallagher,175,WBA,23, M(C)  ,28(2),2532,2,0.7,29.7,81.5,0.4,1.6,0,6.63,2,11,0,1,0.8,0,1,2.1,0,1.2,2.1,2.7,0.9,1.4,0,0.9,2.3,0.3,0
199,Ashley Westwood,184,Burnley,33, DMC  ,38,3411,3,1.4,53.8,78.7,1.2,4.2,0,6.63,3,7,0,0.5,0.4,0,0.3,1.1,0,0.3,0.8,0.6,1.2,0.9,0,0.8,0.8,0.2,0
200,Lucas Moura,30,Tottenham,31," AM(CLR),FW  ",14(16),1403,4,0.5,19,75.2,0.2,0.2,0,6.63,3,1,0,0.6,0.8,3,1.1,1.6,0.1,1.2,1.6,1.1,0.6,0.8,0,0.3,0.7,0,0
201,Ola Aina,170,Fulham,27," D(CLR),M(LR)  ",31,2671,1,0.5,47.2,78.9,0.3,2.1,0,6.63,2,3,0,0.5,1,1,0.7,0.8,0.1,0.3,0.9,1.2,1.5,1,0.4,2.6,0.7,0.2,0
202,Lukasz Fabianski,29,West Ham,38, GK  ,35,3150,0,0,24.5,54.9,0,7.5,0,6.62,0,2,0,0,0.1,1,0,0.1,0,0,0,0,0,0,0,0.6,0,0,0
203,Darnell Furlong,175,WBA,28," D(CR),M(R)  ",32(3),2932,3,0.5,23.3,59.4,0.5,1.2,0,6.62,1,5,0,0.7,3.4,0,0.3,0.9,0.1,0.3,1.1,1.3,1.4,1,0.2,2.2,0.7,0.5,1
204,Georginio Wijnaldum,26,Liverpool,33, M(CLR)  ,34(4),2947,0,0.6,46.2,92.7,0,1.2,0,6.62,2,1,0,0.8,1,0,0.9,0.6,0,0.7,1,0.6,0.7,0.4,0,0.4,0.6,0.1,0
205,Ezgjan Alioski,19,Leeds,31," D(L),M(CLR)  ",29(7),2466,3,0.8,38.3,79.5,0.4,0.8,0,6.62,2,7,0,0.7,1.1,0,0.3,1.2,0.2,0.4,1,2.1,0.6,1.1,0.1,1.1,1.2,0.1,0
206,Ederson,167,Man City,30, GK  ,36,3240,1,0,26.6,81.2,0,4.4,0,6.61,0,3,0,0,0.2,0,0,0.1,0,0,0.1,0.1,0,0,0,0.5,0,0,0
207,Kai Havertz,15,Chelsea,24," M(CR),FW  ",18(9),1522,3,0.7,28.4,84.9,0,0.4,0,6.60,4,2,0,1.2,1.1,1,0.7,0.6,0.3,1,2,0.7,0.1,1,0.1,0.7,0.8,0,0
208,Ben White,211,Brighton,26," D(CR),DMC  ",36,3195,0,0.2,48.5,83.2,0,2.3,0,6.60,0,3,1,0.3,1.4,0,0.7,0.3,0,0.3,0.6,1.4,1.7,0.8,0.3,1.4,0.9,0.6,0
209,Ayoze Pérez,14,Leicester,30," AM(CLR),FW  ",15(10),1333,1,0.9,18.8,76.8,0.3,0.2,0,6.60,2,2,0,1.2,0.5,0,1.2,0.9,0.3,1,1.5,1.3,0.4,1.2,0,0.3,1.4,0,0
210,Jamaal Lascelles,23,Newcastle,30, D(C)  ,19,1628,0,0.2,32.7,80.2,0,2.2,0,6.60,2,4,0,0.8,2.5,0,0.2,0.5,0,0.1,0.3,0.7,0.6,0.9,0.4,4.4,0.2,0.9,0
211,Mario Lemina,170,Fulham,30, DMC  ,19(9),1705,0,0.4,31.7,83.5,0,1.7,0,6.60,1,5,0,0.7,0.8,1,0.9,0.5,0,0.8,0.9,2.2,1.1,1.1,0.1,0.7,0.8,0.2,0
212,Robert Sánchez,211,Brighton,26, GK  ,27,2430,0,0,36.4,70.9,0,6.9,0,6.59,0,2,0,0,0.5,1,0,0.2,0,0,0.1,0,0,0.1,0,0.5,0,0,0
213,Saïd Benrahma,29,West Ham,28, AM(CLR)  ,14(16),1392,6,0.9,16.1,82,0.3,0.3,0,6.59,1,0,0,1.2,0.1,0,1.4,0.5,0.1,1.1,1.6,0.8,0.3,0.5,0,0.1,0.7,0,0
214,John Egan,163,Sheff Utd,31, D(C)  ,30(1),2630,1,0.1,36.2,81.7,0,3,0,6.58,0,7,1,0.5,2.6,1,0,0.3,0,0,0.2,1.3,1.3,0.9,0.3,4.2,0.5,1,0
215,Curtis Jones,26,Liverpool,22, AM(CL)  ,13(11),1178,2,0.5,40.3,92.2,0,0.9,0,6.58,1,2,0,0.8,0.6,0,0.9,0.5,0,1.3,0.9,0.7,0.8,0.8,0,0.4,0.5,0,0
216,Nemanja Matic,32,Man Utd,35, DMC  ,12(8),1102,0,0.4,50.8,90.3,0.1,2.7,0,6.58,0,2,0,0.3,1,0,0.9,0.3,0,0.4,0.7,1.3,1.1,0.7,0.1,0.5,0.9,0.3,0
217,Neal Maupay,211,Brighton,27," AM(C),FW  ",29(4),2519,2,1,19.7,78.5,0.2,0.4,0.1,6.57,8,1,1,2.2,0.6,1,0.7,1.3,0.4,1.5,2.2,0.6,0.4,0.8,0,0.2,0.6,0,0
218,Gary Cahill,162,Crystal Palace,37, D(C)  ,20,1800,1,0.4,37.3,82.4,0,2.4,0,6.57,1,3,0,0.6,3.5,0,0.1,0.2,0.2,0.1,0.4,0.7,0.7,0.6,0.3,4.3,0.2,1.1,0
219,Cheikhou Kouyaté,162,Crystal Palace,33," D(CR),DMC  ",35(1),3123,0,0.2,35.5,77.2,0,2.5,0,6.57,1,4,0,0.2,2.3,1,0.3,0.4,0,0.2,0.5,1.6,0.9,1,0.4,3.4,0.5,0.7,0
220,Theo Walcott,18,Southampton,34," M(CLR),FW  ",20(1),1629,3,0.8,19,74.4,0.2,0.3,0,6.56,3,0,0,1.4,0.5,1,0.8,1.4,0.4,1.3,2.7,1.1,0.7,0.6,0,0.1,1,0,0
221,Ben Davies,30,Tottenham,30," D(CL),M(L)  ",14(6),1340,1,0.4,32.3,79.2,0.3,1.1,0,6.56,0,1,0,0.2,1.3,0,0.2,0.7,0.1,0.1,0.3,1.4,0.9,1,0.4,2.3,0.9,0.3,0
222,Édouard Mendy,15,Chelsea,31, GK  ,31,2746,0,0,29,83.3,0,3.5,0,6.56,0,2,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0
223,Rayan Aït-Nouri,161,Wolves,22," D(L),M(L)  ",16(5),1406,1,0.7,29.9,86.1,0.6,0.8,0,6.56,1,1,0,0.7,0.2,0,1.2,0.9,0,0.9,1.4,1.4,0.7,0.7,0,0.9,0.7,0,0
224,Bernd Leno,13,Arsenal,31, GK  ,35,3132,0,0,28.5,76.8,0,3.2,0,6.56,0,0,1,0,0.3,0,0,0.1,0,0,0,0,0,0.1,0,0.7,0,0,1
225,Luka Milivojevic,162,Crystal Palace,32, DMC  ,27(4),2365,1,0.7,41.7,83,0.5,2.4,0,6.55,1,8,1,0.6,1.1,1,0.3,1.1,0,0.6,0.4,2.1,1.1,1.2,0,1.5,1.1,0.2,0
226,Aaron Ramsdale,163,Sheff Utd,25, GK  ,38,3420,0,0.1,26.8,43.4,0,7.4,0,6.55,0,1,0,0,0.2,2,0.1,0.1,0,0,0.1,0,0.1,0,0,0.9,0,0,0
227,Nathan Redmond,18,Southampton,29," AM(CLR),FW  ",17(12),1731,3,1,24,76.8,0.1,0.7,0,6.55,2,1,0,1.6,0.3,0,1.3,0.5,0.1,1.3,1.4,1,0.4,1.1,0,0.3,0.6,0.1,0
228,Joel Ward,162,Crystal Palace,34," D(CLR),DMC,M(R)  ",25(1),2255,1,0.3,31.5,71.9,0.1,1.3,0,6.55,0,5,0,0.1,1.8,0,0.5,0.5,0,0.3,0.9,1.7,1.6,1.2,0.5,3.1,0.7,0.3,0
229,Kasper Schmeichel,14,Leicester,37, GK  ,38,3420,0,0,28.1,70.4,0,6.4,0,6.55,0,0,0,0,0.3,2,0,0.1,0,0,0,0,0,0,0,0.4,0,0,1
230,Ivan Cavaleiro,170,Fulham,30," AM(CLR),FW  ",27(9),2476,0,1.2,20.1,76.2,0.8,0.7,0,6.54,3,2,0,1.3,1.3,0,1.5,0.8,0.3,1.4,2.8,0.6,0.5,0.8,0.1,0.4,0.6,0,0
231,Alex Iwobi,31,Everton,27, M(CLR)  ,17(13),1543,2,0.5,19.8,83,0.3,0.8,0,6.54,1,0,0,0.5,0.1,0,1.5,0.4,0,0.9,1.4,0.9,0.5,0.4,0,0.4,0.4,0,0
232,Conor Coady,161,Wolves,30," D(CR),DMC  ",37,3304,0,0.1,50.2,88,0,6.7,0,6.53,1,5,0,0.2,1.1,1,0.2,0.3,0,0.1,0.2,0.9,0.7,0.6,0.6,3.5,0.4,0.9,0
233,Bobby De Cordova-Reid,170,Fulham,30," D(R),M(CLR),FW  ",28(5),2383,2,0.4,23,77.5,0.2,0.8,0,6.52,5,7,0,1,0.5,0,0.8,0.6,0.1,0.7,1.5,0.9,0.6,1.2,0.1,1,0.6,0.2,0
234,Jordan Ayew,162,Crystal Palace,32," AM(CLR),FW  ",23(10),2098,3,0.4,19.2,81,0.1,0.3,0,6.52,1,4,0,0.8,0.9,0,1.6,1.9,0.2,1.8,2.5,1.1,0.5,1.4,0,0.3,0.8,0.1,0
235,Mateusz Klich,19,Leeds,33, M(CL)  ,28(7),2399,5,1.3,41.9,82.3,0.3,1.5,0,6.51,4,6,0,1,0.4,0,0.4,0.6,0.2,0.6,1.1,1.1,0.3,1.3,0,0.4,1.3,0.1,0
236,John Fleck,163,Sheff Utd,32, DMC  ,29(2),2577,2,1.1,36.7,82.9,0.7,1.3,0,6.51,0,4,0,0.5,0.4,0,1,0.9,0,0.8,1,1.6,0.9,1.1,0,0.3,1.8,0.1,0
237,Robert Brady,184,Burnley,31," D(L),M(CLR)  ",12(7),1055,1,0.4,18.5,69.2,0.4,1.3,0,6.51,1,3,0,0.8,1,1,0.6,0.5,0.1,0.5,0.9,1.2,0.5,1.1,0,1.3,1.2,0,0
238,Dara O'Shea,175,WBA,24, D(CR)  ,25(3),2102,0,0.2,28.9,63.6,0,3.2,0,6.51,0,3,0,0.1,2.6,0,0.2,0.6,0,0.1,0.4,1.6,1.6,0.5,0.4,3.5,0.9,0.6,0
239,David Luiz,13,Arsenal,36," D(C),DMC  ",17(3),1400,0,0.1,50,83.5,0,3.6,0.1,6.51,1,1,1,0.8,1.8,0,0.2,0.3,0.1,0.1,0.2,0.6,0.8,0.8,0.2,2.5,0,0.5,0
240,Ruben Loftus-Cheek,170,Fulham,27, M(CLR)  ,21(9),1913,0,0.6,23.6,80.7,0.1,0.3,0,6.50,1,3,0,1.2,1.5,0,1.3,1.7,0.1,1.4,2.4,0.8,0.2,0.9,0,0.5,0.5,0.1,0
241,Aleksandar Mitrovic,170,Fulham,29, FW  ,13(14),1390,3,0.9,14,73.5,0.1,0.3,0.1,6.50,3,3,0,2.2,2.6,1,0.3,0.9,0.1,0.6,2.2,0.3,0.1,0.8,0,0.3,0.2,0.1,0
242,Rui Patrício,161,Wolves,35, GK  ,37,3330,0,0,17.9,62.5,0,4.7,0,6.50,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
243,Alex McCarthy,18,Southampton,33, GK  ,30,2700,0,0,31.3,61,0,4.8,0,6.49,0,2,0,0,0.1,1,0.1,0.1,0,0,0,0,0,0,0,0.7,0.1,0,0
244,Steven Bergwijn,30,Tottenham,26," AM(CLR),FW  ",13(8),1214,3,0.6,19.8,83.7,0,0.1,0,6.49,1,3,0,0.7,0.1,0,1,0.8,0,0.7,1.4,0.7,0.2,1,0,0.3,0.6,0,0
245,Jóhann Gudmundsson,184,Burnley,33, M(CLR)  ,16(6),1369,0,0.4,19.9,79.6,0.2,1,0,6.49,2,2,0,0.9,0.9,0,0.5,0.7,0,0.5,0.8,0.9,0.8,0.5,0,0.8,0.5,0.1,0
246,Oliver Norwood,163,Sheff Utd,32, M(C)  ,26(6),2226,0,1,43.9,83.4,1,3.5,0,6.48,0,6,0,0.3,0.5,0,0.1,0.3,0,0.2,0.5,1.5,1.1,0.8,0,1.5,1.6,0.4,0
247,James Milner,26,Liverpool,37," D(LR),M(CLR)  ",11(15),1062,1,0.5,33,85.6,0.4,1.1,0,6.48,0,3,0,0.5,0.9,0,0.2,0.4,0,0.5,0.5,1,0.5,0.7,0,0.5,0.8,0.1,0
248,David de Gea,32,Man Utd,33, GK  ,26,2296,0,0,19.3,75.4,0,3.2,0,6.47,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0
249,Patrick van Aanholt,162,Crystal Palace,33," D(L),M(L)  ",20(2),1776,1,0.5,43.3,80.1,0.4,1.4,0,6.47,0,2,0,0.8,0.5,0,0.5,0.1,0.1,0.3,1.1,1.6,1.4,0.5,0,1.5,1.1,0.3,0
250,Ashley Barnes,184,Burnley,34," AM(CL),FW  ",15(7),1337,0,0.9,13.8,61.8,0,0.3,0,6.47,3,4,0,1.7,2.8,1,0,2.2,0.8,1,2,0.5,0.2,2.1,0,0.5,0.5,0.1,0
251,Tom Davies,31,Everton,25, M(C)  ,17(8),1426,1,0.2,27.9,81.2,0.1,1.4,0,6.46,0,3,0,0.3,0.4,0,0.7,1,0,0.4,0.8,1.2,1.4,1,0,0.8,0.9,0.4,0
252,André Gomes,31,Everton,30, M(CLR)  ,17(11),1568,1,0.5,31.3,85.3,0.1,2,0,6.46,0,3,0,0.5,0.7,0,1.1,0.5,0.1,1.1,1.1,1.3,0.4,1.3,0,0.4,1.5,0,0
253,Vicente Guaita,162,Crystal Palace,36, GK  ,37,3330,0,0,24.9,49.6,0,6.8,0,6.46,0,2,0,0,0.3,1,0,0.2,0,0,0,0,0,0,0,0.9,0,0,0
254,Adam Lallana,211,Brighton,35, M(CLR)  ,16(14),1592,1,0.8,30.8,85,0.1,0.6,0,6.45,1,0,0,0.7,0.3,0,0.6,0.7,0.1,0.5,0.8,0.9,0.5,0.6,0,0.4,1,0.1,0
255,Moussa Sissoko,30,Tottenham,34, M(CR)  ,15(10),1577,0,0.2,30.4,84.4,0,1.2,0,6.44,0,3,0,0.1,0.6,0,0.7,0.4,0,0.6,0.7,0.9,0.9,0.9,0,0.9,0.5,0.2,0
256,Alexis Mac Allister,211,Brighton,24," M(CL),FW  ",13(8),1117,1,0.7,18.9,80.8,0,0.8,0,6.44,1,1,0,1.1,0.4,0,0.8,0.7,0,0.8,1.3,1.2,0.4,0.9,0,0.1,1.3,0.2,0
257,Erik Pieters,184,Burnley,35," D(CL),M(L)  ",13(7),1262,1,0.3,23.6,74.4,0,1.4,0,6.44,0,1,0,0.2,0.7,0,0.3,1.1,0.1,0.5,0.6,1.5,0.6,1.3,0.3,1.4,1,0.5,1
258,Tyler Roberts,19,Leeds,24," AM(CR),FW  ",14(13),1341,2,0.6,17.1,71.6,0.1,0.5,0.1,6.43,1,3,0,1,0.7,0,0.6,1.2,0.3,0.6,1.2,0.6,0.3,0.9,0,0.4,0.6,0.1,0
259,Mohamed Elneny,13,Arsenal,31, DMC  ,17(6),1542,0,0.2,44,93,0,1.6,0,6.43,1,3,0,0.4,0.3,1,0.2,0.4,0,0.2,0.3,0.6,1,0.4,0,0.9,0.9,0.2,0
260,Ryan Bertrand,18,Southampton,34," D(CL),M(L)  ",29,2599,1,0.5,41.3,79.6,0.5,0.8,0,6.41,0,5,0,0.3,1.3,0,0.1,1.2,0.1,0.3,0.9,2.1,1,1,0.2,1.3,0.6,0,0
261,Grady Diangana,175,WBA,25," AM(CLR),FW  ",15(5),1239,0,0.3,16.8,76.2,0.1,0.3,0,6.41,1,0,0,0.7,1.2,0,1.3,1.8,0.2,1.9,2.6,1.8,0.8,0.6,0,0.4,1.2,0.1,0
262,Callum Robinson,175,WBA,28," AM(CLR),FW  ",20(8),1567,0,0.6,13.9,74.9,0.2,0.4,0,6.41,5,0,0,1.1,0.6,1,0.5,0.7,0.3,0.9,1.4,0.3,0.3,0.1,0,0.3,0.6,0,0
263,Ben Osborn,163,Sheff Utd,29," D(L),M(CLR)  ",17(7),1606,0,0.7,31,81,0.7,0.8,0,6.40,1,1,0,0.4,0.5,0,0.8,0.6,0.2,1,1.8,1.4,0.5,0.4,0,0.5,1.1,0.1,0
264,Semi Ajayi,175,WBA,30," D(C),DMC  ",31(2),2780,0,0.2,28.4,73.2,0,1.8,0,6.40,2,3,1,0.4,2.3,0,0.3,0.1,0,0.2,0.7,1.2,1.3,0.8,0.4,3.6,0.5,1,0
265,Enda Stevens,163,Sheff Utd,33," D(CL),M(L)  ",30,2700,1,0.6,39.5,78.1,0.4,1.9,0,6.39,0,6,0,0.5,1.2,0,0.7,0.3,0.1,1,1.5,2,0.7,1.1,0.3,2.5,0.8,0.4,0
266,Moussa Djenepo,18,Southampton,25, M(LR)  ,15(12),1240,0,0.2,14.1,72.8,0,0.3,0,6.37,1,5,0,0.5,0.4,0,1,1.4,0.1,0.6,1.8,1.9,0.4,1.1,0,0.4,1.3,0.1,0
267,Nampalys Mendy,14,Leicester,31, M(C)  ,15(8),1458,1,0.2,42.3,91,0,1.1,0,6.36,0,5,0,0.2,0.3,0,0.3,1.3,0,0.5,0.8,1.1,0.6,0.9,0,0.3,0.6,0,0
268,Matej Vydra,184,Burnley,31," AM(CL),FW  ",15(13),1368,2,0.5,8.4,71.2,0,0.1,0,6.36,3,0,0,1.3,1.3,0,0.6,0.5,0.4,0.8,1.9,0.3,0.2,0.2,0,0.2,0.3,0,0
269,Sean Longstaff,23,Newcastle,26, DMC  ,15(7),1406,1,0.5,25.4,81.5,0.3,2.3,0,6.36,0,2,0,0.7,0.5,0,0.2,1,0,0.3,0.8,1.4,0.9,1,0,0.6,1.1,0.2,0
270,Érik Lamela,30,Tottenham,31," AM(CLR),FW  ",5(18),708,0,0.4,14.7,83.1,0.1,0.3,0,6.36,1,4,1,0.9,0.3,0,1.1,0.4,0,0.6,0.9,0.7,0.3,1,0,0,0.6,0,0
271,George Baldock,163,Sheff Utd,30," D(CR),M(R)  ",32,2789,2,0.6,28,78.3,0.3,0.7,0,6.35,0,7,0,0.4,0.8,0,0.5,0.7,0.3,0.6,1,1.5,0.8,1.4,0.1,1.9,0.9,0.2,0
272,Donny van de Beek,32,Man Utd,26, M(C)  ,4(15),515,1,0.2,14.4,86.1,0,0.3,0,6.35,1,1,0,0.1,0.1,0,0.4,0.3,0,0.4,0.6,0.8,0.3,0.3,0,0.3,0.4,0.1,0
273,Matt Phillips,175,WBA,32," M(CLR),FW  ",20(13),1829,1,0.8,14.5,74.3,0.6,0.4,0,6.34,2,1,0,0.7,0.5,1,0.7,0.2,0.2,0.8,1.6,0.5,0.3,0.9,0,0.8,0.5,0.1,0
274,Jairo Riedewald,162,Crystal Palace,27," D(CL),DMC  ",19(14),1819,0,0.4,19.1,85.6,0,0.5,0,6.34,2,4,0,0.2,0.4,0,0.4,0.2,0,0.3,0.8,1,0.9,0.6,0,0.7,0.6,0.2,0
275,Jamal Lewis,23,Newcastle,25," D(L),M(L)  ",20(4),1833,1,0.6,27.1,77.1,0.5,1.3,0,6.34,0,4,0,0.1,0.4,0,0.5,0.7,0,0.5,0.7,1.5,0.5,0.8,0.5,1.5,0.9,0.3,0
276,Jeff Hendrick,23,Newcastle,31, M(CR)  ,17(5),1423,1,0.3,24.5,80.1,0.1,1.3,0,6.33,2,1,1,0.5,0.6,1,0.4,0.5,0.1,0.7,0.6,0.4,0.9,0.7,0,0.6,0.5,0.4,0
277,Hélder Costa,19,Leeds,29, AM(CLR)  ,13(9),1158,3,0.4,13.8,76.6,0.1,0.1,0,6.32,3,0,0,0.7,0.2,0,0.9,0.8,0.1,0.9,2,1.1,0.1,0.9,0,0.2,1,0,1
278,Fábio Silva,161,Wolves,21," AM(L),FW  ",11(21),1357,3,0.3,10.1,72.8,0,0,0,6.30,4,2,0,1.5,1.1,0,0.2,0.7,0.2,0.7,1.4,0.2,0.1,0.6,0,0.2,0.3,0,0
279,Jay Rodríguez,184,Burnley,34," AM(CLR),FW  ",12(19),1256,2,0.2,8.8,73.4,0,0.1,0,6.27,1,3,0,1,1.4,0,0.4,0.6,0.5,0.7,1.6,0.8,0.1,1,0,0.2,0.5,0.1,0
280,Alireza Jahanbakhsh,211,Brighton,30, AM(CLR)  ,6(15),525,1,0.5,11,77.6,0.2,0.3,0.1,6.26,0,3,0,0.9,0.2,0,0.5,0.2,0,0.3,0.6,0.4,0.4,0.3,0,0,0.5,0,0
281,Oliver Burke,163,Sheff Utd,26," AM(CLR),FW  ",14(11),1273,1,0.6,10.1,70.2,0,0.1,0,6.25,1,2,0,1,1.2,0,0.6,0.2,0.1,1.1,1.9,0.6,0.1,0.9,0,0.2,0.8,0,0
282,Vitinha,161,Wolves,23, M(C)  ,5(14),513,1,0.6,17.4,90.3,0.2,0.5,0.1,6.23,0,0,0,0.4,0,0,0.4,0.3,0.1,0.2,0.9,0.4,0.2,0.4,0,0.1,0.3,0,0
283,John Lundstram,163,Sheff Utd,29," D(C),DMC  ",23(5),2032,2,0.7,35.7,84.2,0.4,1.8,0,6.23,0,8,1,0.7,0.5,0,0.5,0.7,0,0.7,1,0.9,0.5,0.9,0.1,0.8,1.2,0.3,0
284,Ibrahima Diallo,18,Southampton,24, DMC  ,10(12),1012,0,0.4,26.7,85,0,0.7,0,6.22,0,3,0,0.3,0.5,0,0.5,0.5,0,0.7,0.9,1.3,0.5,1,0,0.5,0.3,0,0
285,Jacob Ramsey,24,Aston Villa,22, AM(CLR)  ,6(16),619,0,0.3,10,86,0.1,0.5,0,6.20,0,0,0,0.5,0.3,0,0.3,0.5,0.1,0.5,0.6,0.5,0.2,0.6,0,0.2,0.5,0.3,0
286,Mark Noble,29,West Ham,36, M(C)  ,8(13),707,0,0.2,20.5,88.6,0.1,1.3,0,6.17,0,1,0,0,0.1,0,0.1,0.4,0,0.3,0.2,0.4,0.6,0.4,0,0.1,0.5,0.1,0
287,Rhian Brewster,163,Sheff Utd,23, FW  ,12(15),1125,0,0.4,7.7,74.4,0.1,0.3,0.1,6.17,0,1,0,0.9,0.5,0,0.3,0.5,0.1,0.7,0.7,0.3,0.2,0.7,0,0.1,0.4,0.1,0
288,Karlan Grant,175,WBA,26," AM(CL),FW  ",14(7),1133,0,0.1,10.3,75.1,0,0.1,0,6.15,1,1,0,0.8,0.7,1,0.4,0.6,0.3,0.8,1.5,0.2,0.2,0.4,0,0.7,0.1,0,0
289,Hal Robson-Kanu,175,WBA,34," AM(LR),FW  ",2(17),549,0,0.3,4.2,70.9,0,0.1,0,6.13,2,2,0,0.7,0.6,0,0.3,0.5,0.2,0.8,1.6,0.1,0.1,0.8,0,0.4,0.1,0,0
290,Romaine Sawyers,175,WBA,32, M(CL)  ,17(2),1490,0,0.3,37.9,85.3,0.1,2.2,0.1,6.12,0,2,0,0.2,0.7,0,0.4,0.7,0,0.5,0.7,1.6,0.9,0.9,0.1,0.5,1.5,0.2,1
